16  0.0004  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  6.66666666667e-05  0.00353333333333  0.996 
 
16 0.00048828125 0.0 0.01708984375 0.0 0.13330078125 0.0 0.34912109375 0.0 0.34912109375 0.0 0.13330078125 0.0 0.01708984375 0.0 0.00048828125 0.0 
