1 0.000000 0.000000
2 0.000000 0.000000
3 0.000000 0.000008
4 0.000000 0.000008
5 0.000000 0.000273
6 0.000000 0.000273
7 0.000000 0.004065
8 0.000000 0.004065
9 0.000000 0.030714
10 0.000000 0.030714
11 0.000000 0.132465
12 0.000000 0.132465
13 0.000000 0.355536
14 0.000000 0.355536
15 0.000000 0.644464
16 0.000000 0.644464
17 0.000000 0.867535
18 0.000000 0.867535
19 0.000000 0.969286
20 0.000000 0.969286
21 0.000000 0.995935
22 0.000000 0.995935
23 0.000000 0.999727
24 0.000000 0.999727
25 0.000000 0.999992
26 0.000000 0.999992
27 0.000000 1.000000
28 0.000000 1.000000
29 0.000000 1.000000
30 1.000000 1.000000
