11  0.0064  0.0  6.66666666667e-05  0.0002  0.0002  0.000266666666667  0.0004  0.0012  0.0056  0.0481333333333  0.937533333333 
 
11 0.0107421875 0.0 0.1611328125 0.0 0.451171875 0.0 0.322265625 0.0 0.0537109375 0.0 0.0009765625 
