24  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  6.57894736842e-05  0.999934210526 
 
24 2.86102294922e-06 0.0 0.000241279602051 0.0 0.00506687164307 0.0 0.0412588119507 0.0 0.155866622925 0.0 0.297563552856 0.0 0.297563552856 0.0 0.155866622925 0.0 0.0412588119507 0.0 0.00506687164307 0.0 0.000241279602051 0.0 2.86102294922e-06 0.0 
