14  0.00104761904762  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  4.7619047619e-05  0.00052380952381  0.00947619047619  0.988904761905 
 
14 0.001708984375 0.0 0.04443359375 0.0 0.244384765625 0.0 0.4189453125 0.0 0.244384765625 0.0 0.04443359375 0.0 0.001708984375 0.0 
