1 0.000000 0.000000
2 0.000000 0.000000
3 0.000000 0.000000
4 0.000000 0.000000
5 0.000000 0.000000
6 0.000000 0.000000
7 0.000000 0.000000
8 0.000000 0.000000
9 0.000000 0.000005
10 0.000000 0.000005
11 0.000000 0.000071
12 0.000000 0.000071
13 0.000000 0.000701
14 0.000000 0.000701
15 0.000000 0.004700
16 0.000000 0.004700
17 0.000000 0.022192
18 0.000000 0.022192
19 0.000000 0.076204
20 0.000000 0.076204
21 0.000000 0.195801
22 0.000000 0.195801
23 0.000000 0.387725
24 0.000000 0.387725
25 0.000000 0.612275
26 0.000000 0.612275
27 0.000000 0.804199
28 0.000000 0.804199
29 0.000000 0.923796
30 0.000000 0.923796
31 0.000000 0.977808
32 0.000000 0.977808
33 0.000000 0.995300
34 0.000000 0.995300
35 0.000000 0.999299
36 0.000000 0.999299
37 0.000000 0.999929
38 0.000000 0.999929
39 0.000000 0.999995
40 0.000000 0.999995
41 0.000000 1.000000
42 0.000000 1.000000
43 0.000000 1.000000
44 0.000000 1.000000
45 0.000000 1.000000
46 0.000000 1.000000
47 0.000000 1.000000
48 0.000000 1.000000
49 0.000000 1.000000
50 1.000000 1.000000
