9  0.0231333333333  6.66666666667e-05  0.0006  0.0012  0.0024  0.00533333333333  0.018  0.0990666666667  0.8502 
 
9 0.03515625 0.0 0.328125 0.0 0.4921875 0.0 0.140625 0.0 0.00390625 
