10  0.013  0.0  6.66666666667e-05  0.0004  0.000533333333333  0.0006  0.00286666666667  0.0102666666667  0.0720666666667  0.9002 
 
10 0.01953125 0.0 0.234375 0.0 0.4921875 0.0 0.234375 0.0 0.01953125 0.0 
